dish_id,total_calories,total_mass,total_fat,total_carb,total_protein,ingredients
dish_1567537212,432.506653,238.0,24.44521,10.818127,39.385643,"beef: 142.490372g, broccoli: 61.206676g, garlic: 0.949936g, green onions: 0.949936g, soy sauce: 0.949936g, kale: 4.749679g, onions: 1.899872g, salt: 0.237484g, vinegar: 0.949936g, olive oil: 2.717587g, white rice: 18.998716g, orange juice: 0.949936g, chili: 0.949936g"
dish_1563909982,370.793976,318.0,22.314623,16.470776,27.836025,"chicken: 74.087265g, green beans: 49.725002g, vinegar: 6.936709g, spinach (raw): 90.413223g, blueberries: 13.873418g, olive oil: 18.852781g, onions: 3.704363g, salt: 2.285726g, bell peppers: 9.260908g, pepper: 0.347284g, radishes: 13.873418g, jalapenos: 3.704363g, mustard: 0.867089g, millet: 18.521816g, tomatoes: 9.260908g, garlic: 2.285726g"
dish_1562687246,115.4216,61.0,11.899805,2.317261,0.601127,"bell peppers: 14.787879g, garlic: 0.739394g, salt: 0.369697g, cucumbers: 14.787879g, olive oil: 11.830302g, mustard: 0.739394g, vinegar: 5.915151g, radishes: 11.830302g"
dish_1562173381,389.39801,113.0,30.849001,4.746,21.809,sausage: 113.0g
dish_1565797645,21.0,70.0,0.14,5.32,0.42,watermelon: 70.0g
dish_1565033189,578.099976,507.0,22.564999,17.355999,76.664001,"chicken: 233.0g, mixed greens: 55.0g, broccoli: 92.0g, olives: 127.0g"
dish_1558629878,73.839996,142.0,0.284,19.879999,0.426,apple: 142.0g
dish_1561575410,16.0,64.0,0.192,3.2,1.152,cauliflower: 64.0g
dish_1565724620,473.953308,535.0,18.355673,38.361485,40.729763,"olive oil: 5.5531g, wheat berry: 10.692328g, thyme: 0.267308g, zucchini: 79.0g, broccoli: 136.585373g, parsley: 1.069233g, roasted potatoes: 112.0g, garlic: 0.534616g, chicken: 106.923279g, shallots: 0.033414g, salt: 0.133654g, lemon juice: 0.534616g, chayote squash: 79.0g, spinach (raw): 2.673082g"
dish_1558719097,19.26,107.0,0.214,4.173,0.963,cherry tomatoes: 107.0g
dish_1561739760,452.163513,937.0,5.190096,98.616127,12.599001,"vinaigrette: 2.580645g, granola: 6.451612g, blackberries: 2.580645g, berries: 249.0g, mixed greens: 25.80645g, broccoli: 264.0g, raspberries: 2.580645g, cantaloupe: 300.0g, sweet potato: 84.0g"
dish_1560356337,144.716934,119.0,3.097618,27.996531,2.047824,"cucumbers: 2.823529g, mustard greens: 3.529412g, olive oil: 2.823529g, garlic: 0.264706g, tomatoes: 1.764706g, salt: 0.088235g, yam: 92.0g, mustard: 0.176471g, spinach (raw): 14.117648g, vinegar: 1.411765g"
dish_1561578394,276.044403,185.0,13.940609,19.464626,17.828014,"bok choy: 1.34903g, olives: 1.829787g, salt: 0.050589g, lettuce: 18.297873g, cheese pizza: 43.0g, spinach (cooked): 1.34903g, shallots: 2.698059g, vinegar: 0.067451g, millet: 5.396118g, beef: 40.470886g, vinaigrette: 3.659574g, cherry tomatoes: 4.574468g, feta cheese: 1.829787g, olive oil: 0.269806g, onions: 3.178817g, cucumbers: 9.148936g, caesar salad: 46.0g, bell peppers: 1.829787g"
dish_1558458903,115.620003,20.0,9.9,4.54,4.48,almonds: 20.0g
dish_1563309237,49.550003,62.0,3.589,4.689,0.844,"bell peppers: 29.0g, olives: 33.0g"
dish_1558641926,80.079994,154.0,0.308,21.559999,0.462,apple: 154.0g
dish_1562775574,242.477127,387.0,3.534756,36.081387,17.561642,"salt: 0.221402g, egg whites: 79.0g, brussels sprouts: 44.280445g, olive oil: 0.442804g, sweet potato: 66.0g, cottage cheese: 62.0g, pineapple: 135.0g, pepper: 0.055351g"
dish_1562875833,156.146393,143.0,17.617085,5.866979,18.305403,"arugula: 4.680851g, nopales: 2.808511g, jicama: 3.744681g, sour cream: 4.680851g, corn: 18.723404g, fish: 93.61702g, pepper: 1.87234g, chive: 0.234043g, garlic: 0.468085g, carrot: 4.680851g, lime: 2.808511g, salt: 0.234043g, olive oil: 4.212766g, parsley: 0.234043g"
dish_1567023110,46.0,40.0,4.28,2.52,0.32,olives: 40.0g
dish_1559843715,176.140015,334.0,0.542,44.450001,2.551,"strawberries: 77.0g, potatoes: 39.0g, broccoli: 18.0g, pears: 200.0g"
dish_1561666875,443.862976,359.0,17.977985,49.332958,26.684473,"chive: 0.060336g, corn on the cob: 128.0g, vinegar: 3.405248g, cherry tomatoes: 6.810496g, brown rice: 4.826904g, olive oil: 7.775877g, basil: 0.060336g, lemon juice: 0.181009g, garlic: 0.241345g, lime: 0.851312g, caesar salad: 54.0g, carrot: 4.826904g, pepper: 0.212828g, chard: 1.206726g, parsley: 0.060336g, rosemary: 0.060336g, cheese pizza: 43.0g, cucumbers: 8.51312g, onions: 3.405248g, salt: 0.667001g, lettuce: 17.026239g, chicken: 48.269043g, mixed greens: 25.539358g"
dish_1565208562,40.48,92.0,1.932,3.956,2.944,caesar salad: 92.0g
dish_1564432191,261.028381,220.0,11.519486,32.141861,9.461219,"salt: 0.227405g, lime: 0.454811g, lettuce: 9.09621g, mixed greens: 13.644315g, vinegar: 1.819242g, cucumbers: 4.548105g, pepperoni pizza: 63.0g, onions: 1.819242g, olive oil: 3.638484g, cauliflower: 60.0g, pineapple: 58.0g, pepper: 0.113703g, cherry tomatoes: 3.638484g"
dish_1560370833,177.003006,99.0,5.913,27.525,4.287,"ice cream cones: 6.0g, frozen yogurt: 93.0g"
dish_1563389742,569.417969,556.0,29.556002,30.394001,48.338997,"cherry tomatoes: 70.0g, onions: 74.0g, grilled chicken: 194.0g, carrot: 119.0g, bell peppers: 99.0g"
dish_1561576449,77.0,308.0,0.924,15.400001,5.544,cauliflower: 308.0g
dish_1559319826,45.029999,79.0,0.237,11.06,0.553,berries: 79.0g
dish_1561749711,300.077911,228.0,14.753815,8.951819,30.678497,"salmon: 121.644455g, salt: 0.304111g, thyme: 0.152056g, olive oil: 4.622489g, arugula: 4.865778g, brown rice: 24.328892g, cherry tomatoes: 66.0g, pepper: 6.082223g"
dish_1566501382,283.529999,330.0,4.0,12.261001,47.963997,"olives: 26.0g, onions: 30.0g, cherry tomatoes: 57.0g, tuna: 160.0g, carrot: 57.0g"
dish_1565972384,432.243896,706.0,4.748146,30.064856,57.15366,"sweet potato: 145.36586g, olive oil: 3.634146g, egg whites: 557.0g"
dish_1562613918,133.659988,207.0,6.603672,16.706305,4.750154,"apple: 6.64723g, shallots: 1.329446g, bulgur: 6.64723g, salt: 0.332642g, lemon juice: 0.664723g, cranberries: 1.329446g, mustard greens: 19.94169g, olive oil: 5.761681g, parsley: 1.329446g, arugula: 13.29446g, broccoli: 105.0g, squash: 44.389641g, garlic: 0.332362g"
dish_1562613285,111.744507,84.0,7.762758,9.66468,2.126515,"figs: 8.912467g, apple: 8.912467g, arugula: 8.912467g, lemon juice: 3.564987g, olive oil: 7.129973g, mustard greens: 44.562336g, salt: 0.222812g, goat cheese: 1.782493g"
dish_1559581236,296.926727,212.0,21.685364,4.042251,19.817259,"mixed greens: 20.991253g, lime: 0.699708g, lettuce: 13.994169g, olive oil: 5.597668g, cucumbers: 6.997085g, onions: 2.798834g, salt: 0.349854g, vinegar: 2.798834g, pepper: 0.174927g, eggs: 152.0g, cherry tomatoes: 5.597668g"
dish_1565809080,362.740021,485.0,1.734,21.946001,63.159996,"onions: 56.0g, cherry tomatoes: 74.0g, tuna: 205.0g, carrot: 52.0g, bell peppers: 98.0g"
dish_1560360030,193.880005,131.0,14.41,2.096,13.1,scrambled eggs: 131.0g
dish_1562008780,180.846405,195.0,14.93047,9.853951,4.773051,"goat cheese: 7.508868g, vinegar: 4.587767g, chard: 4.444445g, blueberries: 1.777778g, arugula: 24.888889g, mixed greens: 46.93042g, garlic: 0.635971g, cauliflower: 72.0g, olives: 9.386085g, pears: 9.386085g, salt: 0.283993g, pecans: 0.888889g, mustard: 1.216386g, olive oil: 11.064424g"
dish_1562963484,100.539413,80.0,8.570941,5.136471,2.084824,"lettuce: 9.411765g, pumpkin seeds: 3.764706g, mixed greens: 18.82353g, mustard: 0.588235g, carrot: 7.529412g, salt: 0.352941g, vinegar: 3.764706g, arugula: 28.235294g, olive oil: 7.529412g"
dish_1558722473,149.649994,379.0,0.837,37.523003,3.156,"cherry tomatoes: 47.0g, cauliflower: 79.0g, apple: 161.0g, carrot: 92.0g"
dish_1567020366,111.459381,203.0,5.200981,14.576805,5.105492,"brussels sprouts: 34.440346g, olive oil: 4.441964g, pepper: 0.04305g, broccoli: 163.902435g, salt: 0.172202g"
dish_1566938059,463.246582,256.0,18.521538,38.330456,34.050964,"shallots: 0.884615g, wine: 0.442308g, salt: 0.110577g, cheese pizza: 104.0g, lemon juice: 0.110577g, bok choy: 36.097561g, olive oil: 1.123593g, chicken thighs: 88.46154g, squash: 4.423077g, eggplant: 4.423077g, mushroom: 4.423077g, quinoa: 8.846154g, garlic: 0.442308g, spinach (cooked): 2.211539g"
dish_1562947503,438.122009,408.0,20.1,42.709999,21.657999,"sausage: 52.0g, roasted potatoes: 78.0g, egg whites: 88.0g, berries: 117.0g, pineapple: 73.0g"
dish_1562691441,263.870972,232.0,12.403903,26.727901,12.112195,"broccoli: 66.341461g, scrambled eggs: 94.0g, olive oil: 1.658537g, yam: 70.0g"
dish_1562702469,541.730286,529.0,28.22797,32.923893,39.216187,"vinaigrette: 8.425531g, quinoa: 56.31068g, cauliflower: 128.0g, vinegar: 0.201082g, onions: 8.234402g, lettuce: 42.127659g, cherry tomatoes: 10.531915g, beef: 120.649063g, salt: 0.150811g, watermelon: 86.0g, olives: 4.212766g, millet: 16.086542g, feta cheese: 4.212766g, cucumbers: 21.063829g, olive oil: 2.493648g, spinach (cooked): 4.021636g, bell peppers: 4.212766g, shallots: 8.043271g, bok choy: 4.021636g"
dish_1567022212,89.110001,197.0,4.069,13.351,2.332,"bell peppers: 54.0g, carrot: 34.0g, olives: 35.0g, cherry tomatoes: 74.0g"
dish_1561577701,258.637756,263.0,13.043034,11.03658,24.108046,"olive oil: 0.52943g, onions: 2.647152g, salt: 0.099268g, shallots: 5.294305g, spinach (cooked): 2.647152g, cauliflower: 159.0g, bok choy: 2.647152g, millet: 10.58861g, beef: 79.414574g, vinegar: 0.132358g"
dish_1567024112,274.075806,116.0,10.111193,29.513386,15.335,"cheese pizza: 86.0g, spinach (cooked): 0.576923g, shallots: 0.230769g, garlic: 0.115385g, salt: 0.028846g, lemon juice: 0.028846g, squash: 1.153846g, eggplant: 1.153846g, olive oil: 0.057692g, chicken thighs: 23.076923g, mushroom: 1.153846g, wine: 0.115385g, quinoa: 2.307692g"
dish_1568314857,295.537689,162.0,22.199564,10.236863,16.508799,"salt: 0.068724g, beef: 54.979321g, millet: 7.330576g, bok choy: 1.832644g, avocado: 90.0g, vinegar: 0.091632g, onions: 1.832644g, shallots: 3.665288g, spinach (cooked): 1.832644g, olive oil: 0.366529g"
dish_1568318480,1119.280029,587.0,67.208,9.174999,117.905998,"mixed greens: 115.0g, chicken: 222.0g, olive oil: 24.0g, steak: 182.0g, broccoli: 44.0g"
dish_1558459395,208.115997,36.0,17.82,8.172,8.064,almonds: 36.0g
dish_1562689601,20.611706,37.0,1.046829,2.526829,0.866341,"broccoli: 36.097561g, olive oil: 0.902439g"
dish_1562775456,50.16,66.0,0.0,11.88,0.66,sweet potato: 66.0g
dish_1564516429,178.982971,186.0,17.829895,9.269392,18.674,"fish: 86.763451g, chive: 0.216909g, garlic: 0.433817g, bell peppers: 1.735269g, pepper: 0.108454g, parsley: 0.216909g, snow peas: 3.470538g, onions: 4.338172g, cherry tomatoes: 32.0g, olives: 27.0g, artichokes: 4.338172g, olive oil: 3.470538g, arugula: 2.602903g, white beans: 17.35269g, salt: 0.216909g, lime: 1.735269g"
dish_1564514997,381.110779,396.0,25.977457,40.343685,31.071066,"onions: 6.080273g, lime: 2.432109g, bell peppers: 2.432109g, salt: 0.68479g, arugula: 3.648164g, wheat berry: 111.650482g, olive oil: 9.229136g, parsley: 0.304014g, snow peas: 4.864218g, carrot: 101.540359g, artichokes: 6.080273g, chive: 0.304014g, garlic: 0.608027g, fish: 121.605461g, pepper: 0.21547g, white beans: 24.321093g"
dish_1564428515,484.618347,479.0,25.66441,35.868031,29.964256,"pears: 11.885715g, shallots: 0.396166g, parsley: 2.113791g, onions: 7.131428g, cabbage: 10.582524g, mayonnaise: 2.116505g, pork: 79.368927g, jalapenos: 0.132282g, arugula: 7.923323g, vinegar: 4.754286g, cherry tomatoes: 9.508572g, garlic: 3.930511g, mixed greens: 59.428574g, carrot: 2.645631g, salt: 1.320798g, mustard: 0.594286g, lemon juice: 1.256335g, thyme: 0.396166g, olive oil: 10.433864g, wheat berry: 10.582524g, pepper: 0.264563g, quinoa: 79.233231g, cauliflower: 173.0g"
dish_1565640812,297.929993,234.0,5.363,13.052999,47.485001,"black beans: 43.0g, mixed greens: 54.0g, chicken: 137.0g"
dish_1558630006,51.75,75.0,0.15,13.500001,0.525,grapes: 75.0g
dish_1557862829,5.52,24.0,0.096,0.864,0.696,spinach (raw): 24.0g
dish_1562871408,271.34198,228.0,5.825483,44.73642,8.556257,"cheese pizza: 47.0g, salt: 0.325524g, squash: 86.806412g, white rice: 93.0g, olive oil: 0.868064g"
dish_1563996251,39.5,158.0,0.474,7.9,2.844,cauliflower: 158.0g
dish_1565641915,326.76474,190.0,11.121214,43.051056,13.516641,"cheese pizza: 92.0g, asparagus: 47.0g, olive oil: 1.485437g, quinoa: 49.514561g"
dish_1558468731,320.325012,440.0,11.752,17.750999,38.461998,"mixed greens: 44.0g, avocado: 47.0g, chicken: 103.0g, mushroom: 55.0g, broccoli: 80.0g, squash: 111.0g"
dish_1559841571,18.799999,5.0,0.335,3.65,0.6,cereal: 5.0g
dish_1562170331,263.830017,400.0,5.293,54.537998,3.476,"watermelon: 48.0g, roasted potatoes: 67.0g, berries: 178.0g, pineapple: 107.0g"
dish_1558722398,83.719994,161.0,0.322,22.540001,0.483,apple: 161.0g
dish_1559061752,192.819992,124.0,13.02,1.488,15.5,eggs: 124.0g
dish_1560889008,41.293011,84.0,0.993819,8.285774,0.746322,"carrot: 82.809608g, olive oil: 0.828096g, salt: 0.310536g, pepper: 0.051756g"
dish_1565724588,266.720245,410.0,12.287975,35.882977,6.973049,"zucchini: 79.0g, broccoli: 136.585373g, olive oil: 3.414634g, roasted potatoes: 112.0g, chayote squash: 79.0g"
dish_1558640039,40.18,98.0,0.196,9.8,0.882,carrot: 98.0g
dish_1562615070,14.471023,50.0,0.641184,1.676942,0.443896,"squash: 49.321823g, olive oil: 0.493218g, salt: 0.184957g"
dish_1562949162,64.919998,12.0,5.04,0.168,4.44,bacon: 12.0g
dish_1563996625,342.701141,215.0,23.042091,8.849509,26.378635,"parsley: 1.821494g, steak: 91.074684g, brown rice: 18.214935g, jalapenos: 0.455373g, salt: 0.455373g, shallots: 0.910747g, cilantro: 0.910747g, caesar salad: 90.0g, garlic: 0.910747g, vinegar: 0.227687g, lemon juice: 1.821494g, olive oil: 3.642987g, tatsoi: 4.553734g"
dish_1563824304,75.800003,122.0,3.981,10.008,1.621,"olives: 36.0g, bell peppers: 43.0g, onions: 43.0g"
dish_1558028194,228.050003,172.0,11.903999,18.01,12.218,"bacon: 28.0g, deprecated: 73.0g, potatoes: 71.0g"
dish_1562173742,81.149994,15.0,6.3,0.21,5.55,bacon: 15.0g
dish_1561662358,96.551003,91.0,2.184,20.02,2.821,corn on the cob: 91.0g
dish_1565812116,44.44017,36.0,4.222879,1.449468,0.863946,"mustard: 0.271289g, salt: 0.162773g, olive oil: 3.472494g, blueberries: 1.736247g, vinegar: 0.813866g, arugula: 24.307461g, chard: 4.340618g, pepper: 0.027129g, walnuts: 0.868124g"
dish_1558629444,225.459,39.0,19.305,8.853,8.736,almonds: 39.0g
dish_1562959766,431.126984,307.0,16.339182,40.705559,29.82984,"pepper: 0.365155g, sugar: 10.954654g, rice noodles: 28.915661g, green onions: 1.445783g, pork: 102.243439g, radishes: 2.891566g, soy sauce: 6.565373g, garlic: 4.19372g, parsnips: 79.0g, mixed greens: 14.45783g, salt: 0.73031g, cabbage: 14.45783g, olive oil: 1.445783g, vinegar: 2.891566g, bok choy: 14.606205g, carrot: 7.228915g, white rice: 14.606205g"
dish_1558723123,51.988998,49.0,1.176,10.78,1.519,corn on the cob: 49.0g
dish_1561404485,511.373352,349.0,34.245193,19.275635,34.533295,"cucumbers: 11.374408g, garlic: 2.784213g, mixed greens: 45.497631g, salt: 1.298283g, lime: 1.646772g, vinegar: 4.549763g, olive oil: 10.192618g, beets: 6.824645g, wheat berry: 24.701582g, steak: 123.507912g, pepper: 0.055453g, cherry tomatoes: 11.374408g, cauliflower: 16.467722g, carrot: 88.724586g"
dish_1560527140,276.665314,138.0,18.125912,13.435576,14.706437,"salt: 0.114379g, tomatoes: 2.287582g, garlic: 0.343137g, mustard greens: 4.575164g, potatoes: 69.0g, olive oil: 3.660131g, cucumbers: 3.660131g, spinach (raw): 18.300655g, vinegar: 1.830065g, bacon: 34.0g, mustard: 0.228758g"
dish_1562086564,286.809998,287.0,14.985,25.362,14.44,"fruit salad: 155.0g, scrambled eggs: 132.0g"
dish_1560787754,72.639999,68.0,3.123,8.638,3.017,"bacon: 7.0g, berries: 61.0g"
dish_1563813501,694.123352,414.0,46.640221,27.803967,40.463898,"cheese: 8.190476g, sausage: 30.0g, pineapple: 87.0g, pepper: 0.04674g, bacon: 38.0g, salt: 0.186962g, scrambled eggs: 163.809525g, olive oil: 1.569046g, brussels sprouts: 37.392376g, sweet potato: 47.804878g"
dish_1563563527,322.90625,302.0,23.71756,25.659563,25.201244,"lemon juice: 1.756098g, olive oil: 6.414634g, shallots: 1.756098g, garlic: 0.878049g, fish: 87.804878g, cherry tomatoes: 3.512195g, chive: 0.219512g, bok choy: 116.097565g, salt: 0.219512g, parsley: 0.878049g, wheat berry: 17.560976g, pizza: 57.0g, chard: 7.90244g"
dish_1562871488,321.590912,393.0,6.790623,52.853836,13.790343,"white rice: 93.0g, pepper: 0.059041g, mushroom: 117.0g, squash: 86.806412g, olive oil: 1.340389g, brussels sprouts: 47.232475g, salt: 0.561686g, cheese pizza: 47.0g"
dish_1558636868,46.248001,8.0,3.96,1.816,1.792,almonds: 8.0g
dish_1562963084,375.127289,424.0,33.556896,26.34886,34.572639,"quinoa: 32.715229g, arugula: 8.178807g, jalapenos: 0.40894g, lemon juice: 3.271523g, garlic: 0.817881g, roasted potatoes: 69.0g, fish: 163.576157g, cherry tomatoes: 73.0g, pepper: 6.543046g, olive oil: 6.543046g, onions: 6.543046g, radishes: 35.0g, cilantro: 1.635762g, salt: 0.40894g, tomatillo: 16.357615g"
dish_1565107092,313.440002,444.0,10.176,3.882,44.400002,"scrambled eggs: 86.0g, egg whites: 358.0g"
dish_1561749750,330.527924,315.0,15.101814,15.041821,32.766495,"cherry tomatoes: 66.0g, salt: 0.304111g, broccoli: 87.0g, thyme: 0.152056g, olive oil: 4.622489g, arugula: 4.865778g, brown rice: 24.328892g, salmon: 121.644455g, pepper: 6.082223g"
dish_1558381206,342.388,153.0,24.582998,17.737,15.674,"grapes: 53.0g, almonds: 20.0g, sausage: 53.0g, mixed greens: 27.0g"
dish_1566488956,280.888275,489.0,2.903561,22.376442,35.527023,"egg whites: 342.0g, olive oil: 2.097561g, sweet potato: 83.902443g, cantaloupe: 61.0g"
dish_1564675240,502.878784,886.0,5.376829,51.516174,55.499733,"watermelon: 77.0g, olive oil: 3.926829g, grapes: 46.0g, egg whites: 519.0g, sweet potato: 157.073181g, salsa: 83.0g"
dish_1559593794,450.561432,380.0,25.549509,14.105441,40.378578,"garlic: 0.746154g, quinoa: 20.438606g, chard: 8.319518g, chicken thighs: 149.230774g, eggplant: 7.461539g, squash: 87.46154g, kale: 18.385094g, salt: 0.555974g, wine: 0.746154g, walnuts: 1.663903g, spinach (cooked): 3.730769g, pepper: 3.729016g, vinegar: 3.398419g, arugula: 46.589302g, mushroom: 7.461539g, olive oil: 10.705709g, blueberries: 6.085571g, lemon juice: 0.186538g, mustard: 0.69233g, pumpkin seeds: 0.919255g, shallots: 1.492308g"
dish_1558462531,12.960001,72.0,0.144,2.808,0.648,cherry tomatoes: 72.0g
dish_1558640671,32.299999,95.0,0.19,7.6,0.76,cantaloupe: 95.0g
dish_1568061234,290.692169,358.0,8.81223,44.044918,10.465634,"salt: 0.752821g, cheese pizza: 55.0g, olive oil: 2.552389g, brussels sprouts: 46.248463g, squash: 139.08754g, pineapple: 91.0g, pepper: 0.057811g, quinoa: 23.30097g"
dish_1567801791,225.472412,111.0,9.406758,23.573153,11.11602,"salt: 0.157518g, sugar: 2.362768g, cheese pizza: 38.0g, roasted potatoes: 40.0g, pork: 22.052507g, bok choy: 3.150358g, white rice: 3.150358g, pepper: 0.078759g, garlic: 0.787589g, soy sauce: 1.260143g"
dish_1558636544,410.451019,71.0,35.145,16.117001,15.904,almonds: 71.0g
dish_1560802092,118.031128,128.0,3.66739,5.990827,15.151614,"caesar dressing: 5.735234g, squash: 38.471024g, spinach (raw): 0.924025g, cherry tomatoes: 1.848049g, chicken breast: 36.960983g, croutons: 0.268839g, thyme: 0.092402g, garlic: 0.36961g, salt: 0.190468g, kale: 34.411404g, wheat berry: 3.696098g, olive oil: 0.523314g, parmesan cheese: 4.508546g"
dish_1564170141,62.68,133.0,3.591,7.74,1.235,"onions: 35.0g, cherry tomatoes: 66.0g, olives: 32.0g"
dish_1563391647,27.390959,22.0,2.612649,0.914156,0.499757,"arugula: 14.7988g, chard: 2.642643g, blueberries: 1.057057g, vinegar: 0.495495g, olive oil: 2.114114g, mustard: 0.165165g, pecans: 0.528529g, salt: 0.099099g, garlic: 0.099099g"
dish_1558722931,439.356018,76.0,37.619999,17.251999,17.024,almonds: 76.0g
dish_1566333255,515.545227,372.0,20.582203,43.079132,39.081741,"spinach (cooked): 1.272669g, garlic: 1.139804g, olive oil: 2.534142g, caesar salad: 84.0g, spinach (raw): 2.279608g, onions: 3.552278g, jalapenos: 2.279608g, millet: 16.488718g, pepper: 0.213713g, shallots: 2.545339g, tomatoes: 5.69902g, bell peppers: 5.69902g, salt: 1.187529g, cheese pizza: 90.0g, vinegar: 0.063633g, bok choy: 1.272669g, chicken: 45.592163g, beef: 38.180084g, cauliflower: 68.0g"
dish_1563207332,288.570007,241.0,13.714,25.257,14.800001,"scrambled eggs: 68.0g, yam: 50.0g, egg whites: 67.0g, olive oil: 6.0g, sweet potato: 50.0g"
dish_1563827454,86.570007,248.0,3.301333,10.737333,6.029334,"zucchini: 36.666668g, caesar salad: 138.0g, squash: 36.666668g, broccoli: 36.666668g"
dish_1563984701,275.200012,172.0,17.200001,5.16,24.08,chicken apple sausage: 172.0g
dish_1561492687,105.605652,108.0,8.925008,9.174008,11.047231,"olive oil: 0.970646g, fish: 48.532288g, garlic: 0.242661g, caesar salad: 31.0g, fried rice: 15.0g, green onions: 0.485323g, country rice: 9.706458g, onions: 1.941292g, salt: 0.121331g"
